base_origem,qru_corrida,nome_orgao,status_corrida,motivo_corrida,km_total,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,ateste_setorial_data,conteste_info
TAXIGOV_DF,519121.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,5.37,16.97,2022-04-05 11:20:45.607,2022-04-05 11:21:04.950,2022-04-05 11:21:22.857,2022-04-05 11:21:24.693,2022-04-05 11:29:31.677,"PALACIO DA ALVORADA,",PA 5,BRASILIA,DF,"MINISTERIO TURISMO BL U, - PA 2",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.79232,-47.82289,-15.79678,-47.86807,-15.797206,-47.866460,,
TAXIGOV_DF,519122.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,2.13,6.73,2022-04-05 11:21:06.303,2022-04-05 11:21:16.877,2022-04-05 11:23:41.293,2022-04-05 11:24:19.607,2022-04-05 11:30:28.800,MINISTERIO DA CIDADANIA - MC,PA 2,BRASILIA,DF,"Saun Bloco A, Brasilia, Brasilia, DF",SBN QUADRA 2 - ASA NORTE - 70040-020 - BRASILIA - DF - BRASILIA,-15.798614,-47.872418,-15.789404,-47.875031,-15.789259,-47.875074,,
TAXIGOV_DF,519123.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,4.15,13.11,2022-04-05 11:22:30.107,2022-04-05 11:22:38.737,2022-04-05 11:23:08.467,2022-04-05 11:26:54.180,2022-04-05 11:36:38.027,"SBN ED CNC 2,",PA 12,BRASILIA,DF,"ANEXO PALACIO PLANALTO, - PA 1",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.784552,-47.871526,-15.79924,-47.85909,-15.799748,-47.859331,,
TAXIGOV_DF,519131.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,0.29,6.32,2022-04-05 11:26:35.890,2022-04-05 11:26:46.420,2022-04-05 11:26:54.293,2022-04-05 11:32:31.667,2022-04-05 11:34:24.150,MINISTERIO DA ECONOMIA - BLOCO K,,BRASILIA,DF,"Ministerio da Economia - Bloco F, Anexo B, Brasilia, DF",SAUS QUADRA 1 - ASA SUL - 70070-010 - BRASILIA - DF - BRASILIA,-15.794738,-47.873794,-15.80139,-47.869905,-15.797448,-47.874979,,
TAXIGOV_DF,519134.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.92,6.32,2022-04-05 11:27:41.247,2022-04-05 11:27:52.840,2022-04-05 11:31:08.923,2022-04-05 11:31:09.277,2022-04-05 11:35:40.207,"MINISTERIO DA ECONOMIA - BLOCO F, ANEXO B, 5",PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.80139,-47.869905,-15.794996,-47.873968,-15.794697,-47.873641,,
TAXIGOV_DF,519135.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,6.09,19.26,2022-04-05 11:28:19.417,2022-04-05 11:28:30.547,2022-04-05 11:36:36.740,2022-04-05 11:36:57.937,2022-04-05 11:46:33.200,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES - MCTI",PA 2,BRASILIA,DF,"Ministerio do Desenvolvimento Regional, Via W 5 Norte, 174, Asa Norte, Brasilia, DF",SCRN 706/707 BLOCO E - ASA NORTE - 70740-650 - BRASILIA - DF - BRASILIA,-15.799863,-47.870052,-15.770399,-47.893189,-15.770302,-47.892885,,
TAXIGOV_DF,519136.0,Advocacia Geral da União,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,9.2,29.07,2022-04-05 11:28:26.270,2022-04-05 11:28:36.457,2022-04-05 11:28:52.227,2022-04-05 11:28:54.780,2022-04-05 11:53:15.943,"513 NORTE, TRT",PA 17,BRASILIA,DF,"SAUS QUADRA 3 AGU, - ASA SUL",SAUS QUADRA 2 - ASA SUL - 70070-020 - BRASILIA - DF - BRASILIA,-15.751501,-47.89502,-15.80212,-47.88036,-15.80066,-47.881118,,
TAXIGOV_DF,519137.0,Ministério das Comunicações,CONCLUÍDA,1 - REUNIAO EXTERNA,17.26,54.53,2022-04-05 11:28:37.027,2022-04-05 12:40:21.160,2022-04-05 12:54:07.567,2022-04-05 12:59:28.917,2022-04-05 13:25:34.580,QRSW 2 BLOCO A-8,CRUZEIRO,BRASILIA,DF,"ALA 1 - Base Aerea de Brasilia, Brasilia, Distrito Federal",AEB - BRASILIA - DF - BRASILIA,-15.793706,-47.930557,-15.871267,-47.908699,-15.873057,-47.908712,,
TAXIGOV_DF,519140.0,Ministério do Meio Ambiente,CONCLUÍDA,1 - REUNIAO EXTERNA,2.03,6.4,2022-04-05 11:29:34.273,2022-04-05 11:31:45.070,2022-04-05 11:38:03.903,2022-04-05 11:38:06.867,2022-04-05 11:42:32.800,SUPERINTENDENCIA DO IBAMA NO DISTRITO FEDERAL,ASA SUL,BRASILIA,DF,"Ministerio do Meio Ambiente, Eixo Monumental, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.804039,-47.881569,-15.798594,-47.872432,-15.798965,-47.872343,,
TAXIGOV_DF,519143.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,3.55,11.23,2022-04-05 11:31:06.393,2022-04-05 11:31:17.330,2022-04-05 11:36:51.100,2022-04-05 11:36:53.743,2022-04-05 11:43:56.343,OPAS / OMS - ORGANIZACAO MUNDIAL DA SAUDE,ASA NORTE,BRASILIA,DF,"Ministerio da Saude (MS), Esplanada dos Ministerios, Bl. G, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.782723,-47.868350,-15.800548,-47.868548,-15.800266,-47.868265,,
TAXIGOV_DF,519152.0,Ministério da Educação,CONCLUÍDA,1 - REUNIAO EXTERNA,1.54,6.32,2022-04-05 11:35:59.357,2022-04-05 11:36:52.437,2022-04-05 11:39:48.757,2022-04-05 11:41:15.680,2022-04-05 11:45:30.730,PALACIO DO PLANALTO,,BRASILIA,DF,"Ministerio da Educacao - Anexo I, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.799049,-47.860769,-15.793624,-47.872395,-15.793472,-47.872944,,
TAXIGOV_DF,519153.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,2.1,6.62,2022-04-05 11:36:37.110,2022-04-05 11:36:52.983,2022-04-05 11:38:01.237,2022-04-05 11:47:02.337,2022-04-05 11:52:57.290,MINISTERIO DA SAUDE - BLOCO G,PA 2,BRASILIA,DF,"Fundacao Nacional de Saude, Asa Sul, Brasilia, DF",SAUS QUADRA 3 - ASA SUL - 70070-030 - BRASILIA - DF - BRASILIA,-15.800236,-47.868381,-15.803296,-47.880000,-15.803472,-47.879895,,
TAXIGOV_DF,519154.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,11.98,37.85,2022-04-05 11:37:48.067,2022-04-05 11:39:08.397,2022-04-05 11:51:32.693,2022-04-05 11:53:42.423,2022-04-05 12:08:59.120,"THE UNION, SMAS TR. 3, LT. 1",ASA SUL,BRASILIA,DF,"Ministerio da Cidadania - GM/MC, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.836099,-47.951127,-15.798406,-47.873197,-15.798648,-47.873138,,
TAXIGOV_DF,519157.0,Ministério da Infraestrutura,CONCLUÍDA,3 - VISITA TECNICA,6.32,19.98,2022-04-05 11:40:01.683,2022-04-05 11:40:16.063,2022-04-05 11:43:54.190,2022-04-05 11:44:13.150,2022-04-05 11:57:29.610,SGO Q 1 AE,ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Ministerio dos Transportes - Anexo A e B, Eixo Monumental, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.782000,-47.911890,-15.795428,-47.866892,-15.795622,-47.867408,,
TAXIGOV_DF,519159.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,2.54,8.04,2022-04-05 11:41:19.410,2022-04-05 11:44:13.790,2022-04-05 11:49:31.270,2022-04-05 11:49:31.760,2022-04-05 11:56:33.963,"MINISTERIO DA SAUDE (PO 700), SRTVN QUADRA 701",ASA NORTE,BRASILIA,DF,"St. Paul Plaza Hotel, Asa Sul, Brasilia, Distrito Federal",SHS QUADRA 2 - ASA SUL - 70312-000 - BRASILIA - DF - BRASILIA,-15.783608,-47.890240,-15.795376,-47.888521,-15.795358,-47.888550,,
TAXIGOV_DF,519167.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.23,6.32,2022-04-05 11:45:37.187,2022-04-05 11:45:46.843,2022-04-05 11:47:57.117,2022-04-05 11:48:22.890,2022-04-05 11:51:20.490,MINISTERIO DO TRABALHO E EMPREGO (MTE),BRASILIA,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.800120,-47.869277,-15.794738,-47.873794,-15.794744,-47.873669,,
TAXIGOV_DF,519169.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,5.58,17.62,2022-04-05 11:48:57.087,2022-04-05 11:49:05.170,2022-04-05 11:52:34.753,2022-04-05 11:52:46.697,2022-04-05 11:59:31.637,"SGON R2, 80",BRASILIA,BRASILIA,DF,"Ministerio da Agricultura, Pecuaria e Abastecimento (Mapa), Esplanada dos Ministerios, Bl. D, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.781443,-47.911082,-15.799613,-47.870953,-15.799528,-47.870695,,
TAXIGOV_DF,519171.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,6.3,19.91,2022-04-05 11:49:26.253,2022-04-05 11:49:34.427,2022-04-05 11:50:48.770,2022-04-05 11:53:55.520,2022-04-05 12:03:46.520,"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO (MAPA)",BRASILIA,BRASILIA,DF,"Frente Parlamentar da Agropecuaria (FPA), Shis Ql 10 Conjunto 8, Brasilia, DF",SHIS QL 10 CJ 8 - SETOR DE HABITACOES INDIVIDUAIS SUL - 71630-085 - BRASILIA - DF - BRASILIA,-15.799613,-47.870953,-15.828466,-47.878509,-15.828569,-47.878414,,
TAXIGOV_DF,519176.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,11.28,35.65,2022-04-05 11:52:05.367,2022-04-05 11:52:20.540,2022-04-05 11:54:45.530,2022-04-05 11:55:22.253,2022-04-05 12:11:47.920,MINISTERIO DA ECONOMIA - BLOCO J,ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"FPE - Frente Parlamentar pelo Empreendedorismo, Brasilia, DF",SHIS QI 19 CHACARAS 19 A 24 - SETOR DE HABITACOES INDIVIDUAIS SUL - 71655-740 - BRASILIA - DF - BRASILIA,-15.794871,-47.874750,-15.860704,-47.857763,-15.860982,-47.858037,,
TAXIGOV_DF,519178.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.12,6.68,2022-04-05 11:53:00.020,2022-04-05 11:53:10.520,2022-04-05 11:57:03.090,2022-04-05 11:57:22.100,2022-04-05 12:01:36.890,"SECRETARIA NACIONAL DA JUVENTUDE, SBS, 8",ASA SUL,BRASILIA,DF,"Ministerio da Mulher, da Familia e dos Direitos Humanos, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.800486,-47.882294,-15.798490,-47.873138,-15.798808,-47.873242,,
TAXIGOV_DF,519181.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.75,6.32,2022-04-05 11:53:47.470,2022-04-05 11:54:12.390,2022-04-05 11:58:20.043,2022-04-05 12:01:08.343,2022-04-05 12:05:56.490,"MINISTERIO DA ECONOMIA - BLOCO F, ANEXO B, 5",BRASILIA,BRASILIA,DF,"Bloco K - Esplanada dos Ministerios, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.801390,-47.869905,-15.794736,-47.873865,-15.794195,-47.873572,,
TAXIGOV_DF,519185.0,Ministério da Educação,CONCLUÍDA,1 - REUNIAO EXTERNA,1.97,6.32,2022-04-05 11:58:44.870,2022-04-05 11:58:55.700,2022-04-05 12:05:57.830,2022-04-05 12:06:05.443,2022-04-05 12:10:29.267,AUDITORIO DO ANEXO I DO PALACIO DO PLANALTO,BRASILIA,BRASILIA,DF,"Ministerio da Educacao, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.799781,-47.857446,-15.795007,-47.873047,-15.795106,-47.872938,,
TAXIGOV_DF,519186.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.79,15.14,2022-04-05 11:59:03.007,2022-04-05 11:59:14.010,2022-04-05 12:02:55.980,2022-04-05 12:05:10.180,2022-04-05 12:13:38.443,PO 700,ASA NORTE,BRASILIA,DF,"Ministerio da Saude, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.784102,-47.890337,-15.800236,-47.868381,-15.800312,-47.868242,,
TAXIGOV_DF,519193.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.63,6.32,2022-04-05 12:03:56.480,2022-04-05 12:04:05.647,2022-04-05 12:09:15.047,2022-04-05 12:09:36.240,2022-04-05 12:14:15.213,"MINISTERIO DA ECONOMIA - BLOCO F, ANEXO B, 5",PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.80139,-47.869905,-15.794996,-47.873968,-15.794878,-47.873711,,
TAXIGOV_DF,519194.0,Serviço Florestal Brasileiro,CONCLUÍDA,1 - REUNIAO EXTERNA,8.51,26.9,2022-04-05 12:06:14.723,2022-04-05 12:06:59.900,2022-04-05 12:17:36.957,2022-04-05 12:17:46.517,2022-04-05 12:30:33.707,EMBRAPA RECURSOS GENETICOS E BIOTECNOLOGIA,,BRASILIA,DF,"Laboratorio de Produtos Florestais, Brasilia, DF",SCEN TRECHO 2 - ASA NORTE - 70800-120 - BRASILIA - DF - BRASILIA,-15.731266,-47.902945,-15.763774,-47.861690,-15.764257,-47.861668,,
TAXIGOV_DF,519197.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.44,7.72,2022-04-05 12:08:46.787,2022-04-05 12:09:32.410,2022-04-05 12:12:39.577,2022-04-05 12:12:59.090,2022-04-05 12:19:27.250,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, DF",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.794493,-47.893340,-15.800486,-47.882293,-15.800368,-47.882504,,
TAXIGOV_DF,519198.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,3.55,11.22,2022-04-05 12:08:47.677,2022-04-05 12:30:19.710,2022-04-05 12:39:59.660,2022-04-05 12:40:42.267,2022-04-05 12:47:14.587,EMI BLOCO C,BRASILIA,BRASILIA,DF,"Banco Do Brasil - Sede I, Saun, s/n, Asa Norte, Brasilia, Distrito Federal",CLN 201 BLOCO DOM - ASA NORTE - 70832-540 - BRASILIA - DF - BRASILIA,-15.798971,-47.871513,-15.784510,-47.876446,-15.784672,-47.87677,,
TAXIGOV_DF,519202.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,3.9,12.33,2022-04-05 12:09:41.747,2022-04-05 12:09:47.857,2022-04-05 12:17:09.493,2022-04-05 12:17:11.090,2022-04-05 12:25:22.310,"AUDITORIO PR ANEXO I, PRESIDENCIA DA REPUBLICA",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, Distrito Federal",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.798755,-47.860455,-15.800486,-47.882294,-15.800270,-47.882568,2022-04-08 07:36:43.963,
TAXIGOV_DF,519203.0,Ministério das Comunicações,CONCLUÍDA,1 - REUNIAO EXTERNA,0.42,6.32,2022-04-05 12:09:45.550,2022-04-05 12:09:55.653,2022-04-05 12:14:14.093,2022-04-05 12:14:19.123,2022-04-05 12:15:40.587,MINISTERIO DAS COMUNICACOES,BRASILIA,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.796718,-47.867254,-15.800236,-47.868381,-15.800688,-47.868322,,
TAXIGOV_DF,519204.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,1.72,6.32,2022-04-05 12:10:15.953,2022-04-05 12:10:29.227,2022-04-05 12:18:14.167,2022-04-05 12:19:03.633,2022-04-05 12:24:20.350,ESTACIONAMENTO DOS ANEXOS DO PALACIO DO PLANALTO,PA 1,BRASILIA,DF,"Ministerio da Saude (MS), Esplanada dos Ministerios, Bl. G, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.799824,-47.858749,-15.800548,-47.868548,-15.799719,-47.867710,,
TAXIGOV_DF,519207.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,9.72,30.71,2022-04-05 12:10:57.180,2022-04-05 12:18:50.440,2022-04-05 12:33:12.363,2022-04-05 12:34:21.733,2022-04-05 12:46:44.663,SPO. 15,BRASILIA,BRASILIA,DF,"Emi Bloco F, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.830611,-47.930323,-15.800383,-47.869213,-15.800080,-47.869111,,
TAXIGOV_DF,519208.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.96,6.32,2022-04-05 12:11:27.140,2022-04-05 12:11:35.213,2022-04-05 12:17:09.943,2022-04-05 12:17:11.187,2022-04-05 12:21:24.727,AUDITORIO DO ANEXO I DO PALACIO DO PLANALTO,BRASILIA,BRASILIA,DF,"Ministerio da Agricultura, Pecuaria e Abastecimento, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.799781,-47.857446,-15.799534,-47.870929,-15.79931,-47.870577,,
TAXIGOV_DF,519210.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,2.26,7.14,2022-04-05 12:12:10.343,2022-04-05 12:12:18.693,2022-04-05 12:20:43.590,2022-04-05 12:21:34.817,2022-04-05 12:27:15.433,PRESIDENCIA DA REPUBLICA FEDERATIVA DO BRASIL,BRASILIA,BRASILIA,DF,"Ministerio da Cidadania, Esplanada do Ministerio, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.799545,-47.859178,-15.798331,-47.873341,-15.798773,-47.873153,,
TAXIGOV_DF,519211.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,3.96,12.53,2022-04-05 12:12:12.380,2022-04-05 12:12:22.563,2022-04-05 12:12:51.167,2022-04-05 12:14:12.543,2022-04-05 12:21:01.817,"MINISTERIO DA MULHER, DA FAMILIA E DOS DIREITOS HUMANOS",PA 2,BRASILIA,DF,"Edificio Parque Cidade Corporate, Asa Sul, Brasilia, DF",SCS QUADRA 9 - ASA SUL - 70308-200 - BRASILIA - DF - BRASILIA,-15.798929,-47.87344,-15.794493,-47.893340,-15.795105,-47.893775,,
TAXIGOV_DF,519212.0,CENSIPAM,CONCLUÍDA,1 - REUNIAO EXTERNA,9.43,29.81,2022-04-05 12:12:29.980,2022-04-05 12:14:46.357,2022-04-05 12:26:34.297,2022-04-05 12:32:20.840,2022-04-05 12:47:44.717,ESCOLA TECNICA DE FOTOGRAFIA DE BRASILIA - CURSO DE FOTOGRAFIA EM BRASILIA,ASA SUL,BRASILIA,DF,"CENSIPAM Centro Gestor do Sistema de Protecao da Amazonia, SPO 5 Qd. 3 Bl. K, Brasilia, Brasilia, DF",SPO - BRASILIA - DF - BRASILIA,-15.796061,-47.890515,-15.814703,-47.941096,-15.815126,-47.941054,,
TAXIGOV_DF,519213.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,2.49,7.87,2022-04-05 12:12:46.607,2022-04-05 12:13:00.007,2022-04-05 12:20:00.467,2022-04-05 12:20:28.870,2022-04-05 12:26:06.277,TRIBUNAL REGIONAL FEDERAL DA 1  REGIAO,ASA SUL,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.800176,-47.880174,-15.800236,-47.868381,-15.800323,-47.868324,,
TAXIGOV_DF,519214.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,2.18,6.88,2022-04-05 12:12:50.437,2022-04-05 12:13:32.647,2022-04-05 12:20:34.340,2022-04-05 12:20:42.953,2022-04-05 12:28:01.400,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Secretaria Nacional da Juventude, Sbs, 8, Asa Sul, Brasilia, Distrito Federal",SBS QUADRA 2 - ASA SUL - 70070-120 - BRASILIA - DF - BRASILIA,-15.795101,-47.893447,-15.800486,-47.882294,-15.800318,-47.882647,2022-04-08 07:36:44.210,
TAXIGOV_DF,519215.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.36,6.32,2022-04-05 12:14:20.170,2022-04-05 12:15:22.470,2022-04-05 12:24:01.780,2022-04-05 12:24:58.520,2022-04-05 12:29:43.080,"BLOCO K - ESPLANADA DOS MINISTERIOS, BLOCO K",ASA SUL,BRASILIA,DF,"Ministerio da Economia - Bloco F, Anexo B, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794736,-47.873865,-15.801390,-47.869905,-15.801482,-47.869300,,
TAXIGOV_DF,519217.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.53,14.33,2022-04-05 12:16:32.913,2022-04-05 12:17:13.853,2022-04-05 12:20:27.013,2022-04-05 12:26:40.320,2022-04-05 12:35:59.433,MINISTERIO DA SAUDE - ANEXO A,BRASILIA,BRASILIA,DF,"PO700-Ministerio da Saude, Asa Norte, Brasilia, DF",SCN QUADRA 6 - ASA NORTE - 70716-000 - BRASILIA - DF - BRASILIA,-15.802028,-47.868712,-15.783626,-47.890344,-15.784160,-47.890357,,
TAXIGOV_DF,519218.0,Polícia Rodoviária Federal,CONCLUÍDA,1 - REUNIAO EXTERNA,14.4,45.49,2022-04-05 12:16:44.307,2022-04-05 12:16:59.330,2022-04-05 12:23:33.437,2022-04-05 12:23:45.483,2022-04-05 12:45:15.640,ESTACIONAMENTO DOS ANEXOS DO PALACIO DO PLANALTO,VILA PLANALTO,BRASILIA,DF,"PRF - Sede Nacional, Setor Policial Sul -Quadra 2, Brasilia, Brasilia, DF",SPO - BRASILIA - DF - BRASILIA,-15.799824,-47.858749,-15.814581,-47.947073,-15.814965,-47.946540,,
TAXIGOV_DF,519225.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,4.17,13.17,2022-04-05 12:22:19.707,2022-04-05 12:22:24.240,2022-04-05 12:28:14.457,2022-04-05 12:28:19.573,2022-04-05 12:35:01.977,"PALACIO DO PLANALTO - ANEXO I, PRACA DOS TRES PODERES",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Centro Empresarial CNC, Asa Norte, Brasilia, Distrito Federal",SQN 402 BLOCO DOM - ASA NORTE - 70834-040 - BRASILIA - DF - BRASILIA,-15.799513,-47.859512,-15.785907,-47.875464,-15.785702,-47.875205,,
TAXIGOV_DF,519230.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,3.24,10.24,2022-04-05 12:29:49.240,2022-04-05 12:29:58.923,2022-04-05 12:31:26.963,2022-04-05 12:31:52.973,2022-04-05 12:39:13.147,"MINISTERIO DA ECONOMIA - BLOCO F, S/N",ZONA CIVICO-ADMINISTRATIVA,BRASILIA,DF,"Centro Empresarial CNC, SAUN Qd. 5, Lt. C, Brasilia, Brasilia, DF",SQN 402 BLOCO DOM - ASA NORTE - 70834-040 - BRASILIA - DF - BRASILIA,-15.799624,-47.869075,-15.786488,-47.87531,-15.785796,-47.875334,,
TAXIGOV_DF,519231.0,Ministério das Comunicações,CONCLUÍDA,1 - REUNIAO EXTERNA,0.62,6.32,2022-04-05 12:30:19.700,2022-04-05 12:31:15.080,2022-04-05 12:33:55.397,2022-04-05 12:34:11.967,2022-04-05 12:37:43.270,MINISTERIO DA SAUDE - BLOCO G,PA 2,BRASILIA,DF,"Ministerio das Comunicacoes, Esplanada dos Ministerios, Bl. R, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.800236,-47.868381,-15.796718,-47.867254,-15.796967,-47.867012,,
TAXIGOV_DF,519232.0,Ministério das Comunicações,CONCLUÍDA,1 - REUNIAO EXTERNA,13.66,43.18,2022-04-05 12:31:57.383,2022-04-05 12:51:09.893,2022-04-05 13:05:42.243,2022-04-05 13:07:55.140,2022-04-05 13:27:30.310,SQSW 305 BLOCO J,CRUZEIRO,BRASILIA,DF,"ALA 1 - Base Aerea de Brasilia, Brasilia, DF",AEB - BRASILIA - DF - BRASILIA,-15.804375,-47.931488,-15.871267,-47.908699,-15.867191,-47.905452,,
